TestTime,Voltage_V,Current_mA
14973,0.5243163,-20.00
14974,0.5239191,-20.00
14975,0.5238806,-20.00
14976,0.5229722,-20.00
14977,0.5242096,-20.00
14978,0.5238109,-20.00
14979,0.5239347,-20.00
14980,0.5237398,-20.00
14981,0.5235642,-20.00
14982,0.5234227,-20.00
14983,0.5239710,-20.00
14984,0.5238561,-20.00
14985,0.5234219,-20.00
14986,0.5238109,-20.00
14987,0.5235013,-20.00
14988,0.5241532,-20.00
14989,0.5241391,-20.00
14990,0.5236272,-20.00
14991,0.5241162,-20.00
14992,0.5242645,-20.00
14993,0.5238420,-20.00
14994,0.5239621,-20.00
14995,0.5241792,-20.00
14996,0.5242378,-20.00
14997,0.5239487,-20.00
14998,0.5242037,-20.00
14999,0.5232879,-20.00
15000,0.5238584,-20.00
15001,0.5242422,-20.00
15002,0.5240362,-20.00
15003,0.5241836,-20.00
15004,0.5238940,-20.00
15005,0.5238013,-20.00
15006,0.5242215,-20.00
15007,0.5232745,-20.00
15008,0.5232834,-20.00
15009,0.5239798,-20.00
15010,0.5240836,-20.00
15011,0.5227306,-20.00
15012,0.5228181,-20.00
15013,0.5232456,-20.00
15014,0.5235242,-20.00
15015,0.5237650,-20.00
15016,0.5233086,-20.00
15017,0.5234479,-20.00
15018,0.5231159,-20.00
15019,0.5236435,-20.00
15020,0.5225188,-20.00
15021,0.5231856,-20.00
15022,0.5232582,-20.00
15023,0.5243948,-20.00
15024,0.5236109,-20.00
15025,0.5228537,-20.00
15026,0.5226877,-20.00
15027,0.5237873,-20.00
15028,0.5234776,-20.00
15029,0.5229796,-20.00
15030,0.5235620,-20.00
15031,0.5234864,-20.00
15032,0.5237368,-20.00
15033,0.5232331,-20.00
15034,0.5230092,-20.00
15035,0.5228410,-20.00
15036,0.5234109,-20.00
15037,0.5229084,-20.00
15038,0.5233805,-20.00
15039,0.5232093,-20.00
15040,0.5232589,-20.00
15041,0.5238273,-20.00
15042,0.5230404,-20.00
15043,0.5229018,-20.00
15044,0.5231218,-20.00
15045,0.5226432,-20.00
15046,0.5230011,-20.00
15047,0.5229603,-20.00
15048,0.5229885,-20.00
15049,0.5228862,-20.00
15050,0.5230240,-20.00
15051,0.5225950,-20.00
15052,0.5226914,-20.00
15053,0.5225291,-20.00
15054,0.5228795,-20.00
15055,0.5227840,-20.00
15056,0.5231892,-20.00
15057,0.5232055,-20.00
15058,0.5226743,-20.00
15059,0.5231071,-20.00
15060,0.5227588,-20.00
15061,0.5230907,-20.00
15062,0.5233694,-20.00
15063,0.5230974,-20.00
15064,0.5227900,-20.00
15065,0.5228196,-20.00
15066,0.5223224,-20.00
15067,0.5227900,-20.00
15068,0.5230033,-20.00
15069,0.5231344,-20.00
15070,0.5223098,-20.00
15071,0.5224802,-20.00
15072,0.5225491,-20.00
15073,0.5232657,-20.00
15074,0.5226995,-20.00
15075,0.5230914,-20.00
15076,0.5228551,-20.00
15077,0.5225136,-20.00
15078,0.5225380,-20.00
15079,0.5226788,-20.00
15080,0.5227366,-20.00
15081,0.5235553,-20.00
15082,0.5233886,-20.00
15083,0.5227633,-20.00
15084,0.5220163,-20.00
15085,0.5220534,-20.00
15086,0.5219874,-20.00
15087,0.5226528,-20.00
15088,0.5227692,-20.00
15089,0.5227832,-20.00
15090,0.5226062,-20.00
15091,0.5236657,-20.00
15092,0.5229766,-20.00
15093,0.5226477,-20.00
15094,0.5229292,-20.00
15095,0.5222208,-20.00
15096,0.5215155,-20.00
15097,0.5211154,-20.00
15098,0.5216711,-20.00
15099,0.5213361,-20.00
15100,0.5219941,-20.00
15101,0.5215814,-20.00
15102,0.5216615,-20.00
15103,0.5213510,-20.00
15104,0.5214355,-20.00
15105,0.5211880,-20.00
15106,0.5211598,-20.00
15107,0.5221809,-20.00
15108,0.5215103,-20.00
15109,0.5217912,-20.00
15110,0.5225032,-20.00
15111,0.5217141,-20.00
15112,0.5224773,-20.00
15113,0.5221483,-20.00
15114,0.5223661,-20.00
15115,0.5227855,-20.00
15116,0.5220371,-20.00
15117,0.5219800,-20.00
15118,0.5216830,-20.00
15119,0.5223202,-20.00
15120,0.5217822,-20.00
15121,0.5216481,-20.00
15122,0.5221549,-20.00
15123,0.5224661,-20.00
15124,0.5223728,-20.00
15125,0.5228937,-20.00
15126,0.5225543,-20.00
15127,0.5220156,-20.00
15128,0.5219712,-20.00
15129,0.5220504,-20.00
15130,0.5217200,-20.00
15131,0.5218800,-20.00
15132,0.5218638,-20.00
15133,0.5215170,-20.00
15134,0.5211080,-20.00
15135,0.5213910,-20.00
15136,0.5212710,-20.00
15137,0.5221349,-20.00
15138,0.5214192,-20.00
15139,0.5212147,-20.00
15140,0.5215710,-20.00
15141,0.5219408,-20.00
15142,0.5218400,-20.00
15143,0.5216992,-20.00
15144,0.5217052,-20.00
15145,0.5222342,-20.00
15146,0.5221549,-20.00
15147,0.5220638,-20.00
15148,0.5211421,-20.00
15149,0.5213777,-20.00
15150,0.5219815,-20.00
15151,0.5211872,-20.00
15152,0.5215526,-20.00
15153,0.5212428,-20.00
15154,0.5207605,-20.00
15155,0.5216036,-20.00
15156,0.5214859,-20.00
15157,0.5214977,-20.00
15158,0.5214325,-20.00
15159,0.5213525,-20.00
15160,0.5217215,-20.00
15161,0.5214370,-20.00
15162,0.5211672,-20.00
15163,0.5210828,-20.00
15164,0.5214562,-20.00
15165,0.5219089,-20.00
15166,0.5219215,-20.00
15167,0.5217718,-20.00
15168,0.5212028,-20.00
15169,0.5206590,-20.00
15170,0.5207924,-20.00
15171,0.5204367,-20.00
15172,0.5211762,-20.00
15173,0.5209568,-20.00
15174,0.5204478,-20.00
15175,0.5194252,-20.00
15176,0.5210487,-20.00
15177,0.5212665,-20.00
15178,0.5212976,-20.00
15179,0.5214059,-20.00
15180,0.5205560,-20.00
15181,0.5201403,-20.00
15182,0.5210420,-20.00
15183,0.5216519,-20.00
15184,0.5208894,-20.00
15185,0.5210983,-20.00
15186,0.5216178,-20.00
15187,0.5219319,-20.00
15188,0.5217556,-20.00
15189,0.5214503,-20.00
15190,0.5212435,-20.00
15191,0.5212983,-20.00
15192,0.5214636,-20.00
15193,0.5219793,-20.00
15194,0.5209302,-20.00
15195,0.5206086,-20.00
15196,0.5207953,-20.00
15197,0.5208479,-20.00
15198,0.5203388,-20.00
15199,0.5206872,-20.00
15200,0.5209376,-20.00
15201,0.5208724,-20.00
15202,0.5204604,-20.00
15203,0.5202699,-20.00
15204,0.5206886,-20.00
15205,0.5206471,-20.00
15206,0.5207479,-20.00
15207,0.5201344,-20.00
15208,0.5203574,-20.00
15209,0.5210413,-20.00
15210,0.5215177,-20.00
15211,0.5210591,-20.00
15212,0.5208665,-20.00
15213,0.5207894,-20.00
15214,0.5207716,-20.00
15215,0.5208650,-20.00
15216,0.5209850,-20.00
15217,0.5209990,-20.00
15218,0.5209213,-20.00
15219,0.5212991,-20.00
15220,0.5205449,-20.00
15221,0.5202047,-20.00
15222,0.5206323,-20.00
15223,0.5202381,-20.00
15224,0.5201988,-20.00
15225,0.5204040,-20.00
15226,0.5207901,-20.00
15227,0.5209131,-20.00
15228,0.5208561,-20.00
15229,0.5199077,-20.00
15230,0.5196787,-20.00
15231,0.5198691,-20.00
15232,0.5211087,-20.00
15233,0.5208212,-20.00
15234,0.5203596,-20.00
15235,0.5208797,-20.00
15236,0.5215511,-20.00
15237,0.5215029,-20.00
15238,0.5202647,-20.00
15239,0.5201047,-20.00
15240,0.5205271,-20.00
15241,0.5200699,-20.00
15242,0.5200832,-20.00
15243,0.5197757,-20.00
15244,0.5204945,-20.00
15245,0.5206131,-20.00
15246,0.5207745,-20.00
15247,0.5206812,-20.00
15248,0.5198980,-20.00
15249,0.5195305,-20.00
15250,0.5200610,-20.00
15251,0.5204552,-20.00
15252,0.5204827,-20.00
15253,0.5191208,-20.00
15254,0.5190052,-20.00
15255,0.5199388,-20.00
15256,0.5207412,-20.00
15257,0.5196469,-20.00
15258,0.5196261,-20.00
15259,0.5208605,-20.00
15260,0.5200084,-20.00
15261,0.5197794,-20.00
15262,0.5193941,-20.00
15263,0.5198098,-20.00
15264,0.5199521,-20.00
15265,0.5202455,-20.00
15266,0.5203537,-20.00
15267,0.5204204,-20.00
15268,0.5207479,-20.00
15269,0.5216385,-20.00
15270,0.5208887,-20.00
15271,0.5197476,-20.00
15272,0.5195772,-20.00
15273,0.5199803,-20.00
15274,0.5193341,-20.00
15275,0.5194631,-20.00
15276,0.5195668,-20.00
15277,0.5191793,-20.00
15278,0.5196068,-20.00
15279,0.5200514,-20.00
15280,0.5197817,-20.00
15281,0.5198039,-20.00
15282,0.5205508,-20.00
15283,0.5198884,-20.00
15284,0.5200588,-20.00
15285,0.5200010,-20.00
15286,0.5197491,-20.00
15287,0.5200514,-20.00
15288,0.5196409,-20.00
15289,0.5193460,-20.00
15290,0.5200129,-20.00
15291,0.5197343,-20.00
15292,0.5187266,-20.00
15293,0.5190378,-20.00
15294,0.5189170,-20.00
15295,0.5205241,-20.00
15296,0.5196558,-20.00
15297,0.5198780,-20.00
15298,0.5194252,-20.00
15299,0.5190244,-20.00
15300,0.5193371,-20.00
15301,0.5196528,-20.00
15302,0.5188718,-20.00
15303,0.5188518,-20.00
15304,0.5194430,-20.00
15305,0.5190704,-20.00
15306,0.5193519,-20.00
15307,0.5193164,-20.00
15308,0.5197127,-20.00
15309,0.5194305,-20.00
15310,0.5201795,-20.00
15311,0.5204397,-20.00
15312,0.5199187,-20.00
15313,0.5190289,-20.00
15314,0.5188170,-20.00
15315,0.5188155,-20.00
15316,0.5188459,-20.00
15317,0.5193104,-20.00
15318,0.5191726,-20.00
15319,0.5195876,-20.00
15320,0.5197276,-20.00
15321,0.5197580,-20.00
15322,0.5191363,-20.00
15323,0.5197757,-20.00
15324,0.5195950,-20.00
15325,0.5195550,-20.00
15326,0.5185087,-20.00
15327,0.5181072,-20.00
15328,0.5189681,-20.00
15329,0.5194519,-20.00
15330,0.5190977,-20.00
15331,0.5196483,-20.00
15332,0.5195416,-20.00
15333,0.5190740,-20.00
15334,0.5190067,-20.00
15335,0.5189341,-20.00
15336,0.5191178,-20.00
15337,0.5191726,-20.00
15338,0.5188792,-20.00
15339,0.5189007,-20.00
15340,0.5190867,-20.00
15341,0.5184457,-20.00
15342,0.5189400,-20.00
15343,0.5192919,-20.00
15344,0.5201862,-20.00
15345,0.5188170,-20.00
15346,0.5190304,-20.00
15347,0.5193460,-20.00
15348,0.5190482,-20.00
15349,0.5191897,-20.00
15350,0.5193949,-20.00
15351,0.5191644,-20.00
15352,0.5192444,-20.00
15353,0.5196632,-20.00
15354,0.5194231,-20.00
15355,0.5181590,-20.00
15356,0.5194171,-20.00
15357,0.5188310,-20.00
15358,0.5182627,-20.00
15359,0.5180005,-20.00
15360,0.5186273,-20.00
15361,0.5189844,-20.00
15362,0.5189089,-20.00
15363,0.5192734,-20.00
15364,0.5181516,-20.00
15365,0.5189548,-20.00
15366,0.5188363,-20.00
15367,0.5181308,-20.00
15368,0.5192008,-20.00
15369,0.5193830,-20.00
15370,0.5190370,-20.00
15371,0.5188540,-20.00
15372,0.5187622,-20.00
15373,0.5186377,-20.00
15374,0.5194778,-20.00
15375,0.5188888,-20.00
15376,0.5188022,-20.00
15377,0.5187088,-20.00
15378,0.5189096,-20.00
15379,0.5182301,-20.00
15380,0.5185524,-20.00
15381,0.5190200,-20.00
15382,0.5190422,-20.00
15383,0.5188155,-20.00
15384,0.5184605,-20.00
15385,0.5181116,-20.00
15386,0.5177263,-20.00
15387,0.5187118,-20.00
15388,0.5193430,-20.00
15389,0.5186570,-20.00
15390,0.5180849,-20.00
15391,0.5181783,-20.00
15392,0.5183434,-20.00
15393,0.5188947,-20.00
15394,0.5183398,-20.00
15395,0.5185740,-20.00
15396,0.5184442,-20.00
15397,0.5184450,-20.00
15398,0.5185058,-20.00
15399,0.5180760,-20.00
15400,0.5185858,-20.00
15401,0.5184842,-20.00
15402,0.5191622,-20.00
15403,0.5186510,-20.00
15404,0.5185331,-20.00
15405,0.5179042,-20.00
15406,0.5185962,-20.00
15407,0.5178226,-20.00
15408,0.5178256,-20.00
15409,0.5184405,-20.00
15410,0.5189162,-20.00
15411,0.5181753,-20.00
15412,0.5181205,-20.00
15413,0.5172713,-20.00
15414,0.5173506,-20.00
15415,0.5182479,-20.00
15416,0.5178885,-20.00
15417,0.5176840,-20.00
15418,0.5171661,-20.00
15419,0.5173876,-20.00
15420,0.5177115,-20.00
15421,0.5184317,-20.00
15422,0.5180168,-20.00
15423,0.5174892,-20.00
15424,0.5177789,-20.00
15425,0.5178145,-20.00
15426,0.5174655,-20.00
15427,0.5174551,-20.00
15428,0.5177107,-20.00
15429,0.5172372,-20.00
15430,0.5173158,-20.00
15431,0.5178656,-20.00
15432,0.5177960,-20.00
15433,0.5185947,-20.00
15434,0.5187577,-20.00
15435,0.5173721,-20.00
15436,0.5172706,-20.00
15437,0.5173447,-20.00
15438,0.5180857,-20.00
15439,0.5187673,-20.00
15440,0.5187296,-20.00
15441,0.5182227,-20.00
15442,0.5185895,-20.00
15443,0.5183998,-20.00
15444,0.5176077,-20.00
15445,0.5172669,-20.00
15446,0.5179515,-20.00
15447,0.5178034,-20.00
15448,0.5177293,-20.00
15449,0.5176685,-20.00
15450,0.5175929,-20.00
15451,0.5179160,-20.00
15452,0.5173218,-20.00
15453,0.5176641,-20.00
15454,0.5176478,-20.00
15455,0.5173010,-20.00
15456,0.5176508,-20.00
15457,0.5168105,-20.00
15458,0.5169395,-20.00
15459,0.5169142,-20.00
15460,0.5170283,-20.00
15461,0.5171891,-20.00
15462,0.5170876,-20.00
15463,0.5177886,-20.00
15464,0.5175803,-20.00
15465,0.5179679,-20.00
15466,0.5172847,-20.00
15467,0.5172506,-20.00
15468,0.5176493,-20.00
15469,0.5174521,-20.00
15470,0.5177145,-20.00
15471,0.5179604,-20.00
15472,0.5170276,-20.00
15473,0.5172491,-20.00
15474,0.5166015,-20.00
15475,0.5159458,-20.00
15476,0.5168883,-20.00
15477,0.5166267,-20.00
15478,0.5169231,-20.00
15479,0.5165408,-20.00
15480,0.5167890,-20.00
15481,0.5170150,-20.00
15482,0.5170861,-20.00
15483,0.5170861,-20.00
15484,0.5169305,-20.00
15485,0.5165645,-20.00
15486,0.5166119,-20.00
15487,0.5166541,-20.00
15488,0.5171869,-20.00
15489,0.5169854,-20.00
15490,0.5160903,-20.00
15491,0.5168402,-20.00
15492,0.5173959,-20.00
15493,0.5172284,-20.00
15494,0.5172047,-20.00
15495,0.5166430,-20.00
15496,0.5174329,-20.00
15497,0.5171431,-20.00
15498,0.5166430,-20.00
15499,0.5160725,-20.00
15500,0.5167024,-20.00
15501,0.5171735,-20.00
15502,0.5168328,-20.00
15503,0.5170631,-20.00
15504,0.5167512,-20.00
15505,0.5163800,-20.00
15506,0.5170402,-20.00
15507,0.5172180,-20.00
15508,0.5168461,-20.00
15509,0.5165045,-20.00
15510,0.5166000,-20.00
15511,0.5180568,-20.00
15512,0.5173188,-20.00
15513,0.5169061,-20.00
15514,0.5168342,-20.00
15515,0.5169587,-20.00
15516,0.5166289,-20.00
15517,0.5163852,-20.00
15518,0.5172654,-20.00
15519,0.5172002,-20.00
15520,0.5168017,-20.00
15521,0.5166467,-20.00
15522,0.5158021,-20.00
15523,0.5160280,-20.00
15524,0.5164904,-20.00
15525,0.5160125,-20.00
15526,0.5163659,-20.00
15527,0.5155612,-20.00
15528,0.5155286,-20.00
15529,0.5160370,-20.00
15530,0.5166267,-20.00
15531,0.5160785,-20.00
15532,0.5159273,-20.00
15533,0.5160859,-20.00
15534,0.5165452,-20.00
15535,0.5157332,-20.00
15536,0.5152256,-20.00
15537,0.5153471,-20.00
15538,0.5161903,-20.00
15539,0.5162666,-20.00
15540,0.5163503,-20.00
15541,0.5163037,-20.00
15542,0.5154116,-20.00
15543,0.5159673,-20.00
15544,0.5161007,-20.00
15545,0.5158295,-20.00
15546,0.5154901,-20.00
15547,0.5163896,-20.00
15548,0.5160207,-20.00
15549,0.5162770,-20.00
15550,0.5152737,-20.00
15551,0.5154049,-20.00
15552,0.5163630,-20.00
15553,0.5161103,-20.00
15554,0.5163274,-20.00
15555,0.5169187,-20.00
15556,0.5166504,-20.00
15557,0.5161103,-20.00
15558,0.5163807,-20.00
15559,0.5158317,-20.00
15560,0.5156205,-20.00
15561,0.5169772,-20.00
15562,0.5164785,-20.00
15563,0.5161318,-20.00
15564,0.5162073,-20.00
15565,0.5172795,-20.00
15566,0.5162385,-20.00
15567,0.5155138,-20.00
15568,0.5160058,-20.00
15569,0.5153434,-20.00
15570,0.5156146,-20.00
15571,0.5160073,-20.00
15572,0.5156102,-20.00
15573,0.5153234,-20.00
15574,0.5157272,-20.00
15575,0.5160710,-20.00
15576,0.5159792,-20.00
15577,0.5158406,-20.00
15578,0.5155938,-20.00
15579,0.5153686,-20.00
15580,0.5150989,-20.00
15581,0.5155331,-20.00
15582,0.5159428,-20.00
15583,0.5157065,-20.00
15584,0.5159058,-20.00
15585,0.5160495,-20.00
15586,0.5154664,-20.00
15587,0.5158547,-20.00
15588,0.5167949,-20.00
15589,0.5160133,-20.00
15590,0.5158169,-20.00
15591,0.5164615,-20.00
15592,0.5157895,-20.00
15593,0.5157850,-20.00
15594,0.5154427,-20.00
15595,0.5152774,-20.00
15596,0.5156813,-20.00
15597,0.5163674,-20.00
15598,0.5159718,-20.00
15599,0.5153575,-20.00
15600,0.5160621,-20.00
15601,0.5152190,-20.00
15602,0.5158814,-20.00
15603,0.5165941,-20.00
15604,0.5156368,-20.00
15605,0.5158636,-20.00
15606,0.5155146,-20.00
15607,0.5148277,-20.00
15608,0.5155642,-20.00
15609,0.5155886,-20.00
15610,0.5158295,-20.00
15611,0.5157384,-20.00
15612,0.5146269,-20.00
15613,0.5146210,-20.00
15614,0.5150633,-20.00
15615,0.5153005,-20.00
15616,0.5157865,-20.00
15617,0.5157999,-20.00
15618,0.5149930,-20.00
15619,0.5151048,-20.00
15620,0.5151478,-20.00
15621,0.5159132,-20.00
15622,0.5156671,-20.00
15623,0.5159643,-20.00
15624,0.5155938,-20.00
15625,0.5159096,-20.00
15626,0.5154471,-20.00
15627,0.5146662,-20.00
15628,0.5154597,-20.00
15629,0.5151256,-20.00
15630,0.5146136,-20.00
15631,0.5140498,-20.00
15632,0.5144291,-20.00
15633,0.5142735,-20.00
15634,0.5147424,-20.00
15635,0.5150500,-20.00
15636,0.5151197,-20.00
15637,0.5151130,-20.00
15638,0.5149336,-20.00
15639,0.5154679,-20.00
15640,0.5148263,-20.00
15641,0.5148537,-20.00
15642,0.5144410,-20.00
15643,0.5144898,-20.00
15644,0.5142987,-20.00
15645,0.5147862,-20.00
15646,0.5148625,-20.00
15647,0.5149167,-20.00
15648,0.5140898,-20.00
15649,0.5148767,-20.00
15650,0.5147499,-20.00
15651,0.5142958,-20.00
15652,0.5146217,-20.00
15653,0.5147432,-20.00
15654,0.5147106,-20.00
15655,0.5149662,-20.00
15656,0.5143446,-20.00
15657,0.5142379,-20.00
15658,0.5146632,-20.00
15659,0.5145543,-20.00
15660,0.5144395,-20.00
15661,0.5145639,-20.00
15662,0.5152649,-20.00
15663,0.5145714,-20.00
15664,0.5149670,-20.00
15665,0.5147669,-20.00
15666,0.5151626,-20.00
15667,0.5149737,-20.00
15668,0.5136511,-20.00
15669,0.5141816,-20.00
15670,0.5149552,-20.00
15671,0.5156198,-20.00
15672,0.5142313,-20.00
15673,0.5137978,-20.00
15674,0.5140853,-20.00
15675,0.5143891,-20.00
15676,0.5147795,-20.00
15677,0.5138586,-20.00
15678,0.5146869,-20.00
15679,0.5152241,-20.00
15680,0.5150767,-20.00
15681,0.5145876,-20.00
15682,0.5139549,-20.00
15683,0.5144069,-20.00
15684,0.5142261,-20.00
15685,0.5141060,-20.00
15686,0.5134273,-20.00
15687,0.5145209,-20.00
15688,0.5145358,-20.00
15689,0.5146010,-20.00
15690,0.5139920,-20.00
15691,0.5129769,-20.00
15692,0.5138541,-20.00
15693,0.5141861,-20.00
15694,0.5147173,-20.00
15695,0.5137059,-20.00
15696,0.5137578,-20.00
15697,0.5142127,-20.00
15698,0.5139008,-20.00
15699,0.5138252,-20.00
15700,0.5136177,-20.00
15701,0.5138734,-20.00
15702,0.5145254,-20.00
15703,0.5145121,-20.00
15704,0.5143216,-20.00
15705,0.5140883,-20.00
15706,0.5139105,-20.00
15707,0.5137866,-20.00
15708,0.5134584,-20.00
15709,0.5135888,-20.00
15710,0.5136429,-20.00
15711,0.5140794,-20.00
15712,0.5140142,-20.00
15713,0.5136037,-20.00
15714,0.5139171,-20.00
15715,0.5136288,-20.00
15716,0.5135726,-20.00
15717,0.5128441,-20.00
15718,0.5129354,-20.00
15719,0.5132880,-20.00
15720,0.5142075,-20.00
15721,0.5133740,-20.00
15722,0.5133918,-20.00
15723,0.5132762,-20.00
15724,0.5144647,-20.00
15725,0.5144091,-20.00
15726,0.5147958,-20.00
15727,0.5136674,-20.00
15728,0.5137726,-20.00
15729,0.5141239,-20.00
15730,0.5135325,-20.00
15731,0.5138949,-20.00
15732,0.5133495,-20.00
15733,0.5136370,-20.00
15734,0.5134007,-20.00
15735,0.5139356,-20.00
15736,0.5133221,-20.00
15737,0.5133370,-20.00
15738,0.5144565,-20.00
15739,0.5140794,-20.00
15740,0.5134265,-20.00
15741,0.5136058,-20.00
15742,0.5137340,-20.00
15743,0.5136793,-20.00
15744,0.5136629,-20.00
15745,0.5130865,-20.00
15746,0.5127323,-20.00
15747,0.5124834,-20.00
15748,0.5136636,-20.00
15749,0.5140542,-20.00
15750,0.5136318,-20.00
15751,0.5139534,-20.00
15752,0.5135162,-20.00
15753,0.5133888,-20.00
15754,0.5129976,-20.00
15755,0.5129769,-20.00
15756,0.5133503,-20.00
15757,0.5133725,-20.00
15758,0.5134199,-20.00
15759,0.5128983,-20.00
15760,0.5134910,-20.00
15761,0.5138749,-20.00
15762,0.5137741,-20.00
15763,0.5130302,-20.00
15764,0.5130895,-20.00
15765,0.5132554,-20.00
15766,0.5133814,-20.00
15767,0.5132258,-20.00
15768,0.5136926,-20.00
15769,0.5130465,-20.00
15770,0.5133310,-20.00
15771,0.5131643,-20.00
15772,0.5131043,-20.00
15773,0.5133384,-20.00
15774,0.5135407,-20.00
15775,0.5133281,-20.00
15776,0.5134555,-20.00
15777,0.5127553,-20.00
15778,0.5132910,-20.00
15779,0.5128894,-20.00
15780,0.5129731,-20.00
15781,0.5129569,-20.00
15782,0.5128397,-20.00
15783,0.5128449,-20.00
15784,0.5132821,-20.00
15785,0.5133651,-20.00
15786,0.5130821,-20.00
15787,0.5135696,-20.00
15788,0.5127242,-20.00
15789,0.5122744,-20.00
15790,0.5128613,-20.00
15791,0.5124137,-20.00
15792,0.5116565,-20.00
15793,0.5122596,-20.00
15794,0.5134096,-20.00
15795,0.5129487,-20.00
15796,0.5125323,-20.00
15797,0.5128953,-20.00
15798,0.5135999,-20.00
15799,0.5135622,-20.00
15800,0.5120721,-20.00
15801,0.5131947,-20.00
15802,0.5135533,-20.00
15803,0.5133851,-20.00
15804,0.5125337,-20.00
15805,0.5118595,-20.00
15806,0.5126886,-20.00
15807,0.5126715,-20.00
15808,0.5121922,-20.00
15809,0.5123833,-20.00
15810,0.5123293,-20.00
15811,0.5120492,-20.00
15812,0.5115246,-20.00
15813,0.5125293,-20.00
15814,0.5124241,-20.00
15815,0.5122730,-20.00
15816,0.5126197,-20.00
15817,0.5131917,-20.00
15818,0.5123907,-20.00
15819,0.5120469,-20.00
15820,0.5128805,-20.00
15821,0.5136348,-20.00
15822,0.5129176,-20.00
15823,0.5124396,-20.00
15824,0.5130954,-20.00
15825,0.5134422,-20.00
15826,0.5131592,-20.00
15827,0.5125878,-20.00
15828,0.5122300,-20.00
15829,0.5121455,-20.00
15830,0.5131013,-20.00
15831,0.5126212,-20.00
15832,0.5122018,-20.00
15833,0.5123152,-20.00
15834,0.5121737,-20.00
15835,0.5126775,-20.00
15836,0.5122507,-20.00
15837,0.5113853,-20.00
15838,0.5117698,-20.00
15839,0.5120188,-20.00
15840,0.5113631,-20.00
15841,0.5116742,-20.00
15842,0.5122359,-20.00
15843,0.5120751,-20.00
15844,0.5121974,-20.00
15845,0.5115083,-20.00
15846,0.5116180,-20.00
15847,0.5105969,-20.00
15848,0.5121278,-20.00
15849,0.5121144,-20.00
15850,0.5119455,-20.00
15851,0.5121129,-20.00
15852,0.5122411,-20.00
15853,0.5122870,-20.00
15854,0.5122107,-20.00
15855,0.5119559,-20.00
15856,0.5119485,-20.00
15857,0.5120981,-20.00
15858,0.5125471,-20.00
15859,0.5121959,-20.00
15860,0.5117683,-20.00
15861,0.5113356,-20.00
15862,0.5122092,-20.00
15863,0.5121055,-20.00
15864,0.5113431,-20.00
15865,0.5107229,-20.00
15866,0.5111867,-20.00
15867,0.5117705,-19.99
15868,0.5116105,-20.00
15869,0.5120255,-20.00
15870,0.5125285,-20.00
15871,0.5122833,-20.00
15872,0.5124330,-20.00
15873,0.5121278,-20.00
15874,0.5120988,-20.00
15875,0.5126894,-20.00
15876,0.5117379,-20.00
15877,0.5114431,-20.00
15878,0.5113601,-20.00
15879,0.5112905,-20.00
15880,0.5115550,-20.00
15881,0.5116313,-20.00
15882,0.5119803,-20.00
15883,0.5119165,-20.00
15884,0.5121359,-20.00
15885,0.5123693,-20.00
15886,0.5111474,-20.00
15887,0.5112119,-20.00
15888,0.5114297,-20.00
15889,0.5120299,-20.00
15890,0.5124307,-20.00
15891,0.5119091,-20.00
15892,0.5117416,-20.00
15893,0.5110430,-20.00
15894,0.5114564,-20.00
15895,0.5115297,-20.00
15896,0.5114979,-20.00
15897,0.5122959,-20.00
15898,0.5116787,-20.00
15899,0.5117439,-20.00
15900,0.5115083,-20.00
15901,0.5120537,-20.00
15902,0.5116001,-20.00
15903,0.5114579,-20.00
15904,0.5119529,-20.00
15905,0.5109318,-20.00
15906,0.5109348,-20.00
15907,0.5111156,-20.00
15908,0.5105762,-20.00
15909,0.5108296,-20.00
15910,0.5115631,-20.00
15911,0.5110786,-20.00
15912,0.5111334,-20.00
15913,0.5112075,-20.00
15914,0.5107095,-20.00
15915,0.5112349,-20.00
15916,0.5116653,-20.00
15917,0.5119885,-20.00
15918,0.5121862,-20.00
15919,0.5112630,-20.00
15920,0.5115364,-20.00
15921,0.5113542,-20.00
15922,0.5107911,-20.00
15923,0.5109689,-20.00
15924,0.5120433,-20.00
15925,0.5120062,-20.00
15926,0.5114149,-20.00
15927,0.5113919,-20.00
15928,0.5116202,-20.00
15929,0.5110534,-20.00
15930,0.5107495,-20.00
15931,0.5114772,-20.00
